id,region,product_id,sales,date
90825,West,256,108,2023-04-27
90826,Central,183,237,2023-09-14
90827,West,225,323,2023-02-13
90828,West,175,291,2023-12-18
90829,East,335,421,2023-12-10
90830,West,328,429,2023-11-03
90831,West,392,312,2023-07-22
90832,South,452,214,2023-04-02
90833,North,275,136,2023-05-11
90834,West,403,268,2023-08-04
90835,West,294,373,2023-11-01
90836,South,352,467,2023-01-12
90837,West,316,161,2023-11-23
90838,Central,328,182,2023-04-27
90839,South,486,483,2023-08-08
90840,Central,123,447,2023-07-23
90841,West,116,90,2023-09-11
90842,Central,410,102,2023-07-16
90843,South,338,254,2023-12-24
90844,North,293,112,2023-09-20
90845,South,108,197,2023-09-20
90846,North,372,302,2023-12-26
90847,Central,469,276,2023-07-04
90848,Central,340,208,2023-10-27
90849,North,150,29,2023-03-16
90850,Central,268,374,2023-04-02
90851,East,168,164,2023-12-19
90852,Central,500,436,2023-03-10
90853,North,235,329,2023-08-26
90854,North,331,337,2023-04-10
90855,North,140,303,2023-08-07
90856,East,111,242,2023-02-19
90857,North,464,353,2023-07-17
90858,South,234,104,2023-08-02
90859,North,468,462,2023-08-22
90860,South,332,218,2023-09-28
90861,West,425,453,2023-03-14
90862,West,189,349,2023-03-08
90863,East,345,427,2023-02-24
90864,North,426,346,2023-09-20
90865,North,195,431,2023-05-08
90866,North,294,387,2023-08-23
90867,North,439,163,2023-01-23
90868,West,442,374,2023-07-06
90869,Central,151,108,2023-06-19
90870,East,170,416,2023-02-12
90871,East,253,13,2023-10-06
90872,Central,275,500,2023-08-20
90873,Central,280,474,2023-11-17
90874,South,388,173,2023-08-19
90875,East,488,70,2023-10-03
90876,South,102,111,2023-03-23
90877,Central,494,432,2023-03-08
90878,East,358,186,2023-05-28
90879,South,283,218,2023-04-26
90880,East,329,289,2023-03-12
90881,North,485,31,2023-01-25
90882,Central,297,423,2023-05-16
90883,South,114,91,2023-01-21
90884,Central,184,246,2023-07-21
90885,Central,482,136,2023-07-22
90886,Central,239,179,2023-07-19
90887,South,391,407,2023-07-05
90888,East,184,109,2023-04-08
90889,East,269,27,2023-06-07
90890,North,500,307,2023-11-26
90891,West,172,240,2023-01-24
90892,South,261,485,2023-01-01
90893,North,417,270,2023-09-19
90894,North,317,138,2023-12-16
90895,East,224,238,2023-12-09
90896,South,390,191,2023-02-02
90897,East,354,30,2023-07-25
90898,Central,206,134,2023-09-23
90899,East,178,155,2023-03-05
90900,Central,309,26,2023-03-18
90901,North,440,295,2023-09-14
90902,Central,166,171,2023-01-01
90903,South,151,183,2023-06-18
90904,West,218,32,2023-06-19
90905,South,192,115,2023-06-27
90906,Central,238,123,2023-05-25
90907,East,444,498,2023-02-26
90908,West,209,197,2023-07-24
90909,East,449,344,2023-02-13
90910,North,204,257,2023-05-14
90911,West,467,332,2023-01-22
90912,East,430,193,2023-01-07
90913,East,450,342,2023-01-14
90914,South,425,390,2023-04-12
90915,North,313,111,2023-02-17
90916,North,168,151,2023-02-26
90917,East,322,73,2023-09-11
90918,North,179,384,2023-10-13
90919,East,424,442,2023-05-18
90920,East,480,109,2023-08-01
90921,Central,455,445,2023-05-19
90922,South,261,275,2023-03-26
90923,Central,203,457,2023-06-25
90924,Central,474,58,2023-03-17
90925,East,467,297,2023-09-03
90926,Central,484,465,2023-05-16
90927,East,122,298,2023-08-14
90928,East,337,386,2023-06-10
90929,Central,122,237,2023-07-21
90930,East,276,463,2023-01-20
90931,South,432,143,2023-06-08
90932,South,386,174,2023-11-11
90933,South,195,284,2023-03-18
90934,Central,209,207,2023-05-28
90935,Central,496,236,2023-07-19
90936,East,318,84,2023-07-02
90937,West,102,249,2023-02-01
90938,West,282,334,2023-02-10
90939,North,253,183,2023-06-15
90940,South,355,120,2023-01-19
90941,West,181,87,2023-05-20
90942,North,338,358,2023-08-10
90943,North,143,178,2023-08-26
90944,Central,228,237,2023-03-16
90945,Central,127,275,2023-02-13
90946,West,282,241,2023-08-22
90947,West,198,112,2023-07-15
90948,South,397,382,2023-12-24
90949,South,177,247,2023-10-10
90950,South,232,496,2023-04-08
90951,South,268,259,2023-02-02
90952,East,414,114,2023-12-02
90953,East,294,173,2023-03-14
90954,West,462,200,2023-06-10
90955,South,329,13,2023-09-12
90956,South,359,87,2023-03-26
90957,Central,431,112,2023-07-05
90958,Central,231,329,2023-11-23
90959,West,163,337,2023-04-17
90960,South,477,493,2023-02-22
90961,East,354,94,2023-07-04
90962,East,122,206,2023-09-26
90963,South,428,65,2023-06-15
90964,West,274,232,2023-03-05
90965,South,363,359,2023-04-13
90966,Central,382,488,2023-02-16
90967,North,458,60,2023-06-05
90968,North,279,161,2023-05-04
90969,South,490,133,2023-11-13
90970,South,180,36,2023-02-09
90971,North,194,361,2023-02-13
90972,North,476,189,2023-01-20
90973,East,164,77,2023-07-06
90974,South,121,140,2023-05-05
90975,West,379,337,2023-07-04
90976,West,360,144,2023-08-01
90977,West,155,415,2023-03-21
90978,North,360,415,2023-08-01
90979,Central,401,297,2023-03-05
90980,Central,150,77,2023-10-05
90981,North,325,375,2023-02-05
90982,West,258,208,2023-02-16
90983,Central,304,149,2023-09-23
90984,West,265,421,2023-07-10
90985,Central,444,439,2023-07-09
90986,North,408,18,2023-09-23
90987,East,204,337,2023-05-04
90988,North,371,129,2023-08-05
90989,Central,111,333,2023-11-27
90990,South,349,454,2023-06-16
90991,North,351,80,2023-09-16
90992,South,169,64,2023-12-14
90993,East,270,153,2023-05-03
90994,North,284,258,2023-07-12
90995,Central,332,34,2023-06-11
90996,Central,303,94,2023-11-01
90997,West,417,24,2023-04-17
90998,East,462,366,2023-08-21
90999,East,172,417,2023-06-17
91000,South,211,280,2023-07-25
91001,North,345,202,2023-01-23
91002,Central,226,340,2023-12-13
91003,Central,472,370,2023-07-28
91004,West,378,56,2023-11-04
91005,West,165,29,2023-08-12
91006,North,271,394,2023-01-11
91007,West,458,265,2023-08-21
91008,Central,294,26,2023-12-07
91009,West,293,209,2023-08-05
91010,Central,325,458,2023-06-25
91011,West,430,143,2023-12-11
91012,Central,463,272,2023-02-21
91013,Central,115,378,2023-07-07
91014,East,280,413,2023-09-07
91015,North,448,156,2023-02-03
91016,East,145,404,2023-04-22
91017,West,488,103,2023-06-07
91018,South,321,10,2023-10-01
91019,Central,270,342,2023-04-07
91020,West,390,388,2023-10-03
91021,East,233,316,2023-05-04
91022,West,463,406,2023-02-05
91023,West,299,416,2023-01-28
91024,South,207,75,2023-01-03
91025,East,134,79,2023-05-22
91026,Central,159,26,2023-09-11
91027,South,437,91,2023-05-27
91028,East,364,26,2023-05-09
91029,South,385,137,2023-09-05
91030,South,216,33,2023-10-24
91031,East,348,448,2023-06-20
91032,South,443,133,2023-12-11
91033,West,410,403,2023-03-11
91034,North,400,362,2023-09-11
91035,North,375,13,2023-02-08
91036,North,102,79,2023-06-01
91037,Central,395,64,2023-02-03
91038,West,461,23,2023-06-22
91039,North,109,229,2023-03-28
91040,Central,204,143,2023-11-27
91041,South,317,293,2023-07-13
91042,Central,389,471,2023-04-09
91043,East,298,418,2023-09-27
91044,East,158,461,2023-05-04
91045,North,348,470,2023-11-21
91046,South,492,221,2023-01-18
91047,East,398,490,2023-09-21
91048,West,459,120,2023-03-23
91049,East,252,387,2023-06-08
91050,Central,104,458,2023-04-20
91051,North,389,19,2023-01-04
91052,South,200,105,2023-03-20
91053,West,132,438,2023-11-19
91054,North,382,58,2023-11-14
91055,East,450,216,2023-06-05
91056,Central,441,325,2023-06-07
91057,South,320,213,2023-05-20
91058,West,480,315,2023-12-24
91059,Central,378,169,2023-12-11
91060,South,384,315,2023-05-10
91061,East,154,373,2023-03-13
91062,East,311,302,2023-09-03
91063,West,321,83,2023-03-18
91064,North,119,120,2023-05-27
91065,West,363,246,2023-04-07
91066,East,257,384,2023-12-13
91067,North,416,293,2023-02-17
91068,West,114,80,2023-11-20
91069,North,120,461,2023-07-09
91070,East,263,478,2023-04-26
91071,West,328,59,2023-12-02
91072,North,353,116,2023-04-23
91073,South,280,146,2023-02-03
91074,Central,109,429,2023-02-13
91075,West,254,370,2023-07-09
91076,Central,211,423,2023-09-11
91077,South,414,381,2023-12-06
91078,West,127,226,2023-03-07
91079,Central,392,97,2023-07-15
91080,South,219,308,2023-11-22
91081,South,347,194,2023-07-20
91082,North,433,293,2023-03-12
91083,South,256,142,2023-12-10
91084,East,313,81,2023-03-02
91085,East,122,315,2023-11-26
91086,East,198,253,2023-04-17
91087,Central,373,12,2023-08-12
91088,East,148,258,2023-12-07
91089,West,329,218,2023-08-13
91090,West,169,81,2023-02-12
91091,Central,415,343,2023-07-05
91092,East,121,82,2023-12-23
91093,West,330,39,2023-02-03
91094,West,200,143,2023-05-04
91095,North,424,472,2023-01-04
91096,South,366,55,2023-11-08
91097,West,244,457,2023-02-10
91098,Central,404,167,2023-11-15
91099,West,387,312,2023-11-12
91100,East,108,180,2023-02-07
91101,South,388,338,2023-05-12
91102,East,221,422,2023-02-03
91103,Central,468,345,2023-06-17
91104,West,367,412,2023-10-28
91105,West,286,358,2023-05-15
91106,South,242,130,2023-08-27
91107,East,475,212,2023-07-20
91108,Central,100,139,2023-05-22
91109,North,292,100,2023-12-10
91110,East,304,354,2023-12-22
91111,North,205,417,2023-09-10
91112,North,474,356,2023-03-24
91113,Central,479,345,2023-02-14
91114,West,221,478,2023-08-23
91115,North,375,288,2023-09-02
91116,Central,460,126,2023-05-02
91117,South,268,267,2023-01-24
91118,East,196,214,2023-04-12
91119,South,294,462,2023-09-05
91120,West,147,236,2023-03-09
91121,East,399,311,2023-08-11
91122,West,356,498,2023-09-13
91123,North,235,215,2023-11-04
91124,South,221,370,2023-05-01
91125,West,441,28,2023-05-23
91126,East,284,216,2023-01-18
91127,North,464,347,2023-11-05
91128,East,281,356,2023-04-08
91129,Central,134,361,2023-06-21
91130,Central,143,368,2023-01-02
91131,West,261,185,2023-02-09
91132,South,388,369,2023-04-16
91133,East,346,260,2023-12-18
91134,North,115,125,2023-03-09
91135,Central,349,278,2023-03-09
91136,South,139,484,2023-06-18
91137,Central,128,477,2023-08-09
91138,Central,257,67,2023-06-05
91139,South,456,22,2023-09-05
91140,West,243,249,2023-03-10
91141,East,374,58,2023-03-08
91142,Central,291,319,2023-04-26
91143,West,108,323,2023-05-06
91144,West,179,347,2023-07-27
91145,West,291,113,2023-03-28
91146,East,368,245,2023-07-14
91147,East,179,431,2023-04-11
91148,West,261,391,2023-07-18
91149,North,239,439,2023-09-06
91150,West,369,272,2023-09-03
91151,Central,427,320,2023-01-05
91152,Central,297,216,2023-06-10
91153,East,210,489,2023-06-06
91154,East,358,127,2023-12-05
91155,East,436,351,2023-12-21
91156,Central,148,456,2023-04-07
91157,East,489,157,2023-07-15
91158,Central,269,451,2023-04-08
91159,Central,142,257,2023-11-28
91160,Central,393,144,2023-02-19
91161,West,254,21,2023-11-28
91162,East,447,155,2023-09-12
91163,North,394,417,2023-08-02
91164,West,337,354,2023-03-19
91165,North,236,31,2023-06-20
91166,South,178,165,2023-08-25
91167,North,180,355,2023-04-21
91168,East,156,76,2023-12-13
91169,North,176,384,2023-04-22
91170,South,104,236,2023-03-25
91171,East,302,131,2023-05-06
91172,East,261,342,2023-07-28
91173,West,299,95,2023-11-02
91174,South,103,57,2023-10-19
91175,East,379,435,2023-03-27
91176,Central,253,322,2023-06-14
91177,East,281,44,2023-12-14
91178,South,413,318,2023-01-20
91179,East,336,57,2023-05-12
91180,South,491,410,2023-08-27
91181,North,286,424,2023-04-14
91182,North,159,440,2023-11-18
91183,East,491,124,2023-01-17
91184,North,268,395,2023-09-01
91185,West,169,353,2023-05-25
91186,East,156,45,2023-03-20
91187,West,168,47,2023-04-02
91188,East,255,289,2023-07-09
91189,East,404,439,2023-07-01
91190,South,276,126,2023-12-23
91191,West,500,220,2023-03-06
91192,Central,207,434,2023-05-23
91193,South,489,432,2023-06-13
91194,Central,177,243,2023-04-15
91195,North,328,195,2023-10-07
91196,East,398,273,2023-06-07
91197,North,323,283,2023-05-20
91198,West,346,339,2023-07-21
91199,South,240,448,2023-08-04
91200,South,317,423,2023-12-28
91201,Central,175,300,2023-08-03
91202,Central,395,249,2023-06-16
91203,North,224,251,2023-12-22
91204,East,132,436,2023-10-02
91205,East,380,138,2023-12-05
91206,West,175,124,2023-11-13
91207,East,309,112,2023-04-06
91208,South,475,291,2023-09-11
91209,West,286,428,2023-05-17
91210,North,291,414,2023-10-08
91211,East,327,261,2023-01-19
91212,West,145,63,2023-10-06
91213,North,282,234,2023-06-11
91214,Central,303,275,2023-08-19
91215,East,322,475,2023-02-01
91216,Central,145,306,2023-09-21
91217,Central,307,33,2023-05-05
91218,North,266,120,2023-01-12
91219,West,370,165,2023-01-17
91220,East,186,238,2023-02-06
91221,Central,358,235,2023-08-23
91222,Central,175,254,2023-06-09
91223,North,243,344,2023-08-15
91224,South,359,127,2023-01-25
91225,East,390,184,2023-10-26
91226,East,458,151,2023-11-19
91227,North,266,268,2023-10-25
91228,West,311,385,2023-07-19
91229,North,351,78,2023-06-15
91230,East,399,30,2023-12-26
91231,East,154,418,2023-01-08
91232,East,288,404,2023-03-05
91233,North,450,175,2023-05-15
91234,North,146,329,2023-04-26
91235,East,347,346,2023-10-10
91236,South,438,372,2023-09-01
91237,West,334,134,2023-12-04
91238,East,154,70,2023-02-05
91239,East,271,499,2023-10-11
91240,Central,353,47,2023-05-16
91241,East,105,444,2023-12-02
91242,West,454,397,2023-06-13
91243,West,496,105,2023-10-07
91244,Central,461,443,2023-10-27
91245,East,352,283,2023-12-13
91246,East,488,479,2023-01-10
91247,South,307,53,2023-09-07
91248,Central,266,198,2023-07-07
91249,North,367,260,2023-05-15
91250,East,300,137,2023-09-24
91251,Central,301,220,2023-02-19
91252,East,426,382,2023-09-19
91253,Central,460,183,2023-06-14
91254,South,334,444,2023-03-01
91255,West,486,110,2023-01-20
91256,North,174,445,2023-07-23
91257,South,493,134,2023-02-19
91258,North,119,21,2023-06-23
91259,South,420,441,2023-09-16
91260,South,187,402,2023-11-27
91261,Central,270,424,2023-03-01
91262,West,243,392,2023-02-26
91263,North,431,468,2023-03-10
91264,West,214,126,2023-10-10
91265,South,422,466,2023-03-07
91266,Central,233,412,2023-04-16
91267,East,312,53,2023-01-18
91268,North,462,253,2023-11-23
91269,Central,188,463,2023-03-04
91270,Central,197,158,2023-01-07
91271,North,270,246,2023-01-04
91272,North,345,160,2023-01-07
91273,South,447,478,2023-08-20
91274,South,281,377,2023-03-06
91275,South,301,288,2023-03-27
91276,South,126,195,2023-02-10
91277,North,454,76,2023-10-10
91278,East,266,461,2023-06-23
91279,North,466,193,2023-03-15
91280,North,331,37,2023-04-23
91281,West,282,341,2023-11-24
91282,East,182,16,2023-06-10
91283,North,255,363,2023-07-21
91284,Central,163,174,2023-08-27
91285,Central,245,90,2023-05-14
91286,Central,423,140,2023-11-08
91287,South,230,457,2023-06-26
91288,Central,318,306,2023-02-24
91289,South,204,421,2023-09-12
91290,East,216,389,2023-09-19
91291,West,484,362,2023-06-11
91292,South,392,244,2023-08-21
91293,East,334,28,2023-11-24
91294,Central,142,283,2023-08-09
91295,South,266,146,2023-09-12
91296,South,463,281,2023-03-22
91297,West,252,211,2023-06-28
91298,South,366,58,2023-03-16
91299,South,147,59,2023-05-16
91300,East,263,353,2023-03-16
91301,East,101,248,2023-09-09
91302,North,414,241,2023-12-21
91303,East,201,76,2023-06-14
91304,South,176,78,2023-12-01
91305,West,226,354,2023-06-16
91306,South,423,329,2023-03-14
91307,Central,191,77,2023-06-15
91308,Central,490,444,2023-03-10
91309,Central,348,187,2023-04-21
91310,North,473,449,2023-08-09
91311,West,305,490,2023-01-14
91312,North,448,373,2023-10-25
91313,West,434,401,2023-12-22
91314,Central,167,69,2023-03-21
91315,West,142,142,2023-03-25
91316,South,118,45,2023-11-20
91317,South,135,415,2023-09-10
91318,West,112,46,2023-04-18
91319,East,305,296,2023-03-21
91320,South,367,353,2023-09-12
91321,Central,175,292,2023-04-22
91322,South,491,379,2023-03-07
91323,South,436,443,2023-03-12
91324,Central,240,386,2023-08-03
91325,Central,420,124,2023-02-20
91326,South,448,67,2023-12-15
91327,North,466,386,2023-03-06
91328,East,143,46,2023-01-24
91329,South,133,121,2023-03-25
91330,South,346,159,2023-12-24
91331,North,277,186,2023-07-04
91332,East,220,48,2023-08-12
91333,Central,159,61,2023-04-04
91334,West,472,417,2023-02-02
91335,West,242,102,2023-04-23
91336,East,450,408,2023-02-21
91337,Central,114,355,2023-01-18
91338,South,446,496,2023-08-05
91339,South,289,425,2023-04-11
91340,South,185,117,2023-09-22
91341,South,218,385,2023-01-09
91342,East,274,408,2023-03-08
91343,South,386,452,2023-08-17
91344,South,154,434,2023-04-17
91345,West,174,131,2023-05-25
91346,Central,152,427,2023-12-12
91347,South,482,93,2023-10-04
91348,East,488,385,2023-03-18
91349,North,332,72,2023-09-07
91350,South,451,344,2023-11-02
91351,East,146,365,2023-08-07
91352,North,266,28,2023-03-12
91353,Central,180,489,2023-12-06
91354,Central,140,248,2023-12-23
91355,South,126,93,2023-12-19
91356,West,322,208,2023-05-06
91357,South,456,433,2023-02-04
91358,Central,142,424,2023-01-08
91359,West,497,282,2023-03-09
91360,South,230,289,2023-01-23
91361,South,126,217,2023-07-02
91362,South,201,272,2023-12-16
91363,North,220,14,2023-02-16
91364,South,216,176,2023-03-04
91365,Central,237,461,2023-01-18
91366,Central,182,122,2023-11-01
91367,North,249,152,2023-05-09
91368,North,266,112,2023-05-04
91369,South,374,230,2023-06-09
91370,Central,312,450,2023-01-26
91371,East,271,314,2023-11-08
91372,Central,138,425,2023-07-25
91373,East,231,276,2023-03-22
91374,Central,110,452,2023-03-12
91375,South,224,499,2023-11-13
